20801717	rs2814707	Sporadic Amyotrophic Lateral Sclerosis		-9.326058	
23886662	rs6871536	Psoriasis|Atopic Dermatitis|Asthma		-14.675718	
19197348	rs4237348	Complex Disease		-5.508638	
22899653	rs1333040	Lung Cancer		-7.642065	
20661308	rs16902486	Serum Calcium		-5.316053	
23870195	rs1333042	Coronary Artery|Coronary Artery Calcification		-15.342944	
19772629	rs4791571	Parkinson Disease|Onset		-5.229148	
21827660	rs7530361	Increased Disease Risk		-6.187087	
24755620	rs10422797	Glutamate|Alzheimer's Disease		-5.991400	
24025145	rs7318267	Chemotherapy-Induced Alopecia|Breast Cancer		-5.388277	
20038947	rs1456139	Major Depression		-5.101275	
25367360	rs12675886	Astigmatism|Refractive Error		-5.602060	
21390209	rs10485435	Late-Onset Alzheimer's Disease		-6.211832	
20038947	rs1895943	Major Depression		-5.060481	
24166486	rs3757440	Schizophrenia		-7.703335	
19772629	rs10420134	Parkinson Disease|Onset		-5.148742	
22993228	rs737631	Lumbar Disc Degeneration		-5.364516	
24086445	rs9320481	Schizophrenia|Quantitative Phenotype|Matter Volume		-5.982967	
21602797	rs4760506	Cystic Fibrosis|Lung Disease		-6.067526	
23703922	rs6845554	Uric Acid Levels		-6.497573	
22085899	rs12714207	Bilirubin Levels		-6.301030	
20339536	rs1260326	Lipid-Lowering Response|Response Statins		-14.301030	
23754948	rs10478424	Anthropometric Traits|Sexual	WHRadjBMI	-8.462181	
22719876	rs3810622	Non-Alcoholic Fatty Liver Disease|Liver Disease		-7.000000	
23509613	rs9276298	Antiphospholipid Antibodies		-1000.000000	
23936387	rs10946659	Celiac Disease		-5.721246	
20195266	rs10502661	Antipsychotic Drugs|Metabolic Side Effects	Perphenazine - Triglycerides	-6.793174	
23936387	rs1247697	Celiac Disease		-6.078314	
23001564	rs9419958	Homeostasis		-10.039529	
22438815	rs10847864	Parkinson's Disease		-16.359519	
21124946	rs7338502	Bone Mineral Density		-7.698970	
20395239	rs7067601	Optic Disc Size	Disc	-6.920819	
25340798	rs4343	Proteins Involved|Inflammation|Alzheimer's Disease	angiotensin-converting enzyme	-7.430626	
24483146	rs2928445	Biomarkers		-5.721246	
23326517	rs13278062	Age-Related Macular Degeneration		-11.987163	
23056639	rs11919628	Lectin		-5.863279	
23593239	rs1022335	Self-Employment		-5.519993	
23886662	rs1295685	Psoriasis|Atopic Dermatitis|Asthma		-8.306273	
24755620	rs2927438	Glutamate|Alzheimer's Disease		-6.478862	
24121790	rs3111601	Barrett’s Esophagus|Esophageal Adenocarcinoma		-5.522879	
23028483	rs1295686	Asthma		-8.229148	
22843504	rs14135	Autism Spectrum		-6.750068	
21076409	rs10865879	Conduction|Qrs Duration		-27.958607	
21364930	rs12909130	Hiv-1		-5.080399	
23583980	rs3829223	Pulmonary Fibrosis		-5.140862	
24516586	rs6849717	Tobacco Smoke|Chromosome 4|Cleft Palate		-5.045275	
23509613	rs3132928	Antiphospholipid Antibodies		-1000.000000	
18823527	Rs727153	Late-Onset Alzheimer's Disease		-5.472370	
19961619	rs13273924	Respiratory|Atopy		-6.121478	
23509613	rs9261799	Antiphospholipid Antibodies		-1000.000000	
23326517	rs493258	Age-Related Macular Degeneration		-7.793174	
21827660	rs2736100	Increased Disease Risk		-12.275724	
24483146	rs9809107	Biomarkers		-5.616185	
22763110	rs9350591	Osteoarthritis		-8.616185	
24999842	rs13132933	Celiac Disease|Celiac		-11.105130	
21298047	rs1426153	European-Origin|Substance Dependence		-5.735182	
23966867	rs7672174	Body Fat Distribution	WC_pooled	-6.494850	
24489884	rs238215	Aggression		-5.193820	
23509613	rs9275793	Antiphospholipid Antibodies		-1000.000000	
24376456	rs10486744	Blood Pressure	Blood pressure	-8.397940	
24800985	rs11231379	Birth		-5.373660	
21829393	rs11264798	Type 1 Diabetes|Autoantibody		-7.721246	
22216198	rs12086738	Protein C	protein s	-5.588380	
22570617	rs573687	Optic Nerve|Glaucoma		-10.512862	
22438815	rs823156	Parkinson's Disease		-11.679854	
22085899	rs2117032	Bilirubin Levels		-13.522879	
24483146	rs9852733	Biomarkers		-5.069051	
23738518	rs2822560	Reading|Language		-7.058986	
21423239	rs2175671	Attempted Suicide		-5.712198	
23667675	rs7822501	Age Menarche		-5.145087	
21750679	rs9275224	Systemic Sclerosis		-7.037157	
24483146	rs12631341	Biomarkers		-5.616185	
23509962	rs7714670	Venous Thrombosis		-1000.000000	
20169177	rs2230926	Systemic Lupus Erythematosus		-6.465974	
22843504	rs9302952	Autism Spectrum		-6.393726	
21935397	rs8089364	Extremely|Overweight|Body Mass Index		-7.494850	
25526632	rs11723068	Breast Cancer		-5.007446	
22452962	rs2380205	Breast Cancer		-6.301030	
21804549	rs10064618	Asthma		-6.244125	
25188341	rs9271192	Dementias|Alzheimer's Disease		-11.537602	
21483430	rs12030517	Neurocognitive Phenotypes		-30.437707	
21124946	rs17066364	Bone Mineral Density		-5.397940	
24892410	rs1019102	Onset|Hypertension|Cardiovascular Events	Nighttime pressure	-5.610834	
23936387	rs11952677	Celiac Disease		-5.123782	
23593202	rs7929583	Age Menarche|Femoral Neck Bone Geometry		-5.361511	
23028483	rs3771166	Asthma		-10.154902	
24376456	rs10770612	Blood Pressure	Aortic root size	-7.698970	
24166486	rs4721190	Schizophrenia		-7.416801	
20169177	rs9271366	Systemic Lupus Erythematosus		-9.115205	
21423239	rs9320964	Attempted Suicide		-5.474955	
25436638	rs9472138	Serum Thyroid Stimulating Hormone		-15.172631	
22843504	rs263035	Autism Spectrum		-6.646276	
22693455	rs16896390	Obese|Type 2 Diabetes		-6.327902	
23041239	rs556621	Ischaemic Stroke		-6.334419	
19197348	rs1877431	Complex Disease	Thyroid Stimulating Hormone	-5.455932	
20038947	rs867722	Major Depression		-5.310691	
20838585	rs3019325	Cardiovascular Disease	glucose	-6.124939	
24166486	rs6456728	Schizophrenia		-7.627088	
24688116	rs11977641	Longevity|Analysis|Population		-5.136083	
22216198	rs1570868	Protein C	protein s	-6.404504	
25188341	rs10948363	Dementias|Alzheimer's Disease		-10.283997	
25241909	rs17184313	Chronic Obstructive Pulmonary Disease|Chronic Bronchitis		-5.360514	
24376456	rs1523351	Blood Pressure	Coronary artery disease	-6.221849	
22792070	rs4727924	Bone Mineral Density|Bone|Osteoporotic Fracture		-25.279841	
20838585	rs10498337	Cardiovascular Disease	insulin	-6.050610	
19197348	rs3809314	Complex Disease		-5.008774	
20585627	rs154659	Common Traits	Freckling	-1000.000000	
20838585	rs726914	Cardiovascular Disease	systolic blood pressure	-6.148742	
22044751	rs7311875	Chronic Kidney Disease		-5.000000	
21223598	rs10258739	Aortic Root		-5.602060	
19197348	rs10984516	Complex Disease	Thyroid Stimulating Hormone	-5.397940	
19961619	rs9376221	Respiratory|Atopy		-6.404504	
24047820	rs11625667	Social Communication		-5.366532	
23509962	rs9981595	Venous Thrombosis		-1000.000000	
23326239	rs7754768	Antibodies|Epstein-Barr Virus Nuclear Antigen		-8.232844	
23509962	rs1937920	Venous Thrombosis		-1000.000000	
23509613	rs2143461	Antiphospholipid Antibodies		-1000.000000	
23326239	rs3130618	Antibodies|Epstein-Barr Virus Nuclear Antigen		-8.567031	
23958962	rs13381416	Cocaine Dependence		-6.113509	
20436471	rs499345	Paget’s Disease Bone		-15.519993	
20072603	rs16894980	Osteoporosis		-5.326979	
23209447	rs5009448	I Antigen|Nasopharyngeal Carcinoma		-10.193820	
21738479	rs4143832	White Blood Cell Count|Cell Phenotypes|White Blood Cell	Eosinophils	-9.920819	
24688116	rs940850	Longevity|Analysis|Population		-5.307153	
21935397	rs1002158	Extremely|Overweight|Body Mass Index		-5.167491	
19197348	rs967417	Complex Disease	Height	-7.823909	
21750679	rs3792783	Systemic Sclerosis		-6.241845	
20011104	rs1426810	Adiponectin Levels		-17.657577	
25742292	rs17809806	Parity		-5.001741	
18483556	rs4238833	Hair Color|Skin Pigmentation		-19.769551	
19197348	rs3890182	Complex Disease		-9.522879	
24509480	rs3130501	Type 2 Diabetes		-8.376751	
21552555	rs7697609	Obesity|Obesity-Related Traits		-5.326979	
23028483	rs3894194	Asthma		-9.853872	
19197348	rs527485	Complex Disease	Waist Circumference	-5.173925	
19936222	rs3856637	Cholesterol|Plasma Lipoprotein Size		-8.958607	
23028483	rs2073643	Asthma		-6.657577	
21750679	rs6919745	Systemic Sclerosis		-5.089376	
25629512	rs2287921	Age-Related Macular Degeneration		-5.113509	
18840781	rs12029644	Type 1 Diabetes		-5.256490	
23307926	rs4886238	Menopause		-10.022276	
24166486	rs13212651	Schizophrenia		-7.476254	
20442857	rs12192544	Phospholipase A		-15.698970	
22470424	rs7777387	Amyotrophic Lateral Sclerosis		-5.251812	
23509613	rs3130182	Antiphospholipid Antibodies		-1000.000000	
24483146	rs6808448	Biomarkers		-5.269218	
23900074	rs9257445	Telomere Length|Cancer		-6.860121	
22291604	rs6964720	Lupus		-7.886057	
21437268	rs2517452	Cancers|Conducted|Upper Aerodigestive Tract		-6.397940	
21298047	rs11220015	European-Origin|Substance Dependence		-5.705534	
22561518	rs11940117	Generalized Vitiligo		-7.707744	
23028483	rs2977724	Asthma		-5.251812	
21983787	rs16891982	Melanoma		-5.721246	
25188341	rs10498633	Dementias|Alzheimer's Disease		-8.259637	
23958962	rs116439821	Cocaine Dependence		-6.567031	
22509378	rs5750311	Sexual Dysfunction	Overall female sexual dysfunction	-5.676954	
23509613	rs933208	Antiphospholipid Antibodies		-1000.000000	
21379329	rs201119	Late-Onset Alzheimer's Disease		-7.818156	
23509962	rs1707420	Venous Thrombosis		-1000.000000	
24483146	rs11215406	Biomarkers		-5.149967	
21738491	rs6507566	Sudden Cardiac Death		-5.149354	
21437268	rs2299851	Cancers|Conducted|Upper Aerodigestive Tract		-5.221849	
18604267	rs2278442	Antigen|Icam-1		-10.508638	
20932310	rs11206801	Τ Protein Levels		-7.195861	
24740154	rs1486307	Prostate Cancer|Early-Onset		-5.301030	
25188341	rs10838725	Dementias|Alzheimer's Disease		-7.958607	
24376456	rs6479671	Blood Pressure	Alcohol drinking	-11.000000	
19812673	rs7923367	Autism		-5.468521	
24483146	rs9816196	Biomarkers		-5.917215	
22452962	rs1092913	Breast Cancer		-5.698970	
20932310	rs2899472	Τ Protein Levels		-6.954677	
19096518	rs4607517	Glycated Hemoglobin		-11.207608	
25140149	rs6887649	Neurodegeneration|Biomarker		-7.701147	
21298047	rs12273605	European-Origin|Substance Dependence		-5.416801	
23382809	rs2945741	Schizophrenia		-5.432974	
23326239	rs2294882	Antibodies|Epstein-Barr Virus Nuclear Antigen		-9.025949	
23326239	rs2294881	Antibodies|Epstein-Barr Virus Nuclear Antigen		-9.025949	
23738518	rs10508253	Reading|Language		-5.423659	
23326239	rs2294884	Antibodies|Epstein-Barr Virus Nuclear Antigen		-8.744727	
20661308	rs12416668	Serum Calcium		-5.119186	
21980494	rs2073828	Venous Thrombosis		-9.718967	
23056639	rs9512645	Lectin		-5.464706	
22144915	rs3690	Corneal Astigmatism		-6.109579	
23936387	rs10884387	Celiac Disease		-5.055517	
22832964	rs938682	Smoking Behaviors	CPD	-6.425969	
23509613	rs642093	Antiphospholipid Antibodies		-1000.000000	
24516586	rs6820756	Tobacco Smoke|Chromosome 4|Cleft Palate		-5.747147	
21935397	rs1424233	Extremely|Overweight|Body Mass Index		-12.420216	
20838585	rs853773	Cardiovascular Disease	glucose	-6.154902	
23936387	rs4240931	Celiac Disease		-7.424812	
24094242	rs281377	Serum Alkaline Phosphatase Levels		-14.958607	
21552555	rs6857327	Obesity|Obesity-Related Traits		-5.110138	
24892410	rs505299	Onset|Hypertension|Cardiovascular Events	Daytime pressure	-5.411168	
20038947	rs11772451	Major Depression		-5.244125	
19448621	rs2384687	Age Menarche|Menopause		-17.619789	
22843504	rs6752370	Autism Spectrum		-6.069255	
21738487	rs2010795	Parkinson's Disease		-1000.000000	
24625756	rs7422339	Intermediate Phenotypes		-11.397940	
23958962	rs79794368	Cocaine Dependence		-6.166853	
21390209	rs252546	Late-Onset Alzheimer's Disease		-5.108463	
23326517	rs1329428	Age-Related Macular Degeneration		-24.677781	
22843504	rs3782000	Autism Spectrum		-6.734710	
22470424	rs639964	Amyotrophic Lateral Sclerosis		-5.283997	
25352737	rs9927153	Cataract		-5.027797	
24740154	rs11839053	Prostate Cancer|Early-Onset		-9.060481	
24516586	rs2240723	Tobacco Smoke|Chromosome 4|Cleft Palate		-5.055024	
24516586	rs12499857	Tobacco Smoke|Chromosome 4|Cleft Palate		-5.866461	
21364930	rs2304418	Hiv-1		-5.638272	
23936387	rs11836636	Celiac Disease		-11.958607	
22666496	rs10155047	Cardiovascular Event		-5.946922	
22843504	rs1475531	Autism Spectrum		-6.696588	
24483146	rs13171512	Biomarkers		-5.114074	
20801717	rs2306677	Sporadic Amyotrophic Lateral Sclerosis		-5.484126	
23935956	rs1887582	Red Blood Cell	mean corpuscular hemoglobin concentration	-6.425969	
24513273	rs10821905	Serum Uric Acid		-16.130768	
24800985	rs6140038	Birth		-6.432974	
19300500	rs17086172	Chronic Obstructive Pulmonary Disease Copd|Pulmonary Function		-5.480172	
22470424	rs7740421	Amyotrophic Lateral Sclerosis		-5.130768	
24483146	rs4682949	Biomarkers		-5.616185	
22438815	rs2390669	Parkinson's Disease		-8.863279	
23703922	rs3733585	Uric Acid Levels		-6.143271	
21298047	rs11602925	European-Origin|Substance Dependence		-5.906578	
22452962	rs10822013	Breast Cancer		-8.221849	
21931564	rs211718	Metabolite Quantitative Trait		-62.886057	
22452962	rs3817198	Breast Cancer		-8.522879	
21980299	rs4763879	Type 1 Diabetes		-6.190440	
24324551	rs2252567	Chagas Cardiomyopathy|Trypanosoma Cruzi Seropositive	EF	-6.244125	
24223155	rs9805984	Torsades De Pointes		-5.000000	
24625756	rs555044	Intermediate Phenotypes		-12.000000	
22452962	rs3734805	Breast Cancer		-7.000000	
17903297	rs1433527	Brain|Cognitive Test	temporal brain volume	-7.744727	
24379826	rs13131257	Serum Uric Acid Levels		-7.698970	
25241909	rs143705409	Chronic Obstructive Pulmonary Disease|Chronic Bronchitis		-9.143271	
25367360	rs10503929	Astigmatism|Refractive Error		-5.571865	
23829686	rs9301462	Childhood|Childhood Asthma		-5.148742	
20661308	rs17120351	Serum Calcium		-6.686133	
22238593	rs6451146	Type 2 Diabetes		-5.000000	
20838585	rs13290397	Cardiovascular Disease	triglycerides	-6.167491	
19197348	rs798544	Complex Disease	Height	-14.187087	
21935397	rs7720663	Extremely|Overweight|Body Mass Index		-5.197911	
20686608	rs4663158	Pancreatic Cancer		-5.160522	
24094242	rs1780324	Serum Alkaline Phosphatase Levels		-14.154902	
24386095	rs673548	Lipid Levels	HDL	-6.130768	
19300500	rs6471895	Chronic Obstructive Pulmonary Disease Copd|Pulmonary Function		-6.236572	
22511988	rs17864683	Cell-Free Dna|Cardiovascular		-13.686133	
22509378	rs739031	Sexual Dysfunction	Overall female sexual dysfunction	-5.668775	
19197348	rs7396835	Complex Disease		-8.920819	
25340798	rs113263161	Proteins Involved|Inflammation|Alzheimer's Disease	c-c motif) ligand 4	-6.171340	
22247754	rs3848198	Arrhythmias		-5.008774	
21827660	rs640030	Increased Disease Risk		-5.619789	
18483556	rs7495174	Hair Color|Skin Pigmentation		-8.585027	
22452962	rs2048672	Breast Cancer		-5.221849	
21931564	rs541503	Metabolite Quantitative Trait	Orn-PTC/Ser-PTC	-11.522879	
21448238	rs6107848	Migraine		-5.229148	
23565137	rs17125523	Late-Onset Alzheimer’s Disease		-5.481486	
23326239	rs2239803	Antibodies|Epstein-Barr Virus Nuclear Antigen		-7.300162	
23583980	rs7122936	Pulmonary Fibrosis		-5.140862	
18604267	rs2304237	Antigen|Icam-1		-12.408935	
20548944	rs17463551	Osteoporosis-Related Traits|Gene Expression Profiling	LSBMD, women	-5.545155	
21750679	rs4329228	Systemic Sclerosis		-5.176526	
19448621	rs12684013	Age Menarche|Menopause	Age at Menarche	-7.443697	
24516586	rs12508991	Tobacco Smoke|Chromosome 4|Cleft Palate		-6.645892	
24348519	rs9939609	Body Mass Index		-7.069051	
23382691	rs10806425	Immunoglobulin G|Human Immunoglobulin|-Glycosylation		-9.397940	
24892410	rs897669	Onset|Hypertension|Cardiovascular Events	Daytime pressure	-5.477556	
23738518	rs2822609	Reading|Language		-6.333482	
23326239	rs28362683	Antibodies|Epstein-Barr Virus Nuclear Antigen		-7.591760	
23326239	rs28362680	Antibodies|Epstein-Barr Virus Nuclear Antigen		-8.123782	
19247474	rs1400363	Smoking Behaviors|Cigarette Smoking		-5.004365	
24483146	rs9878275	Biomarkers		-6.246417	
22087292	rs12005658	Femoral Neck Bone Geometry		-6.402305	
22368281	rs1985096	LDL-c Response|Lpa		-6.080399	
21502949	rs4752195	Brain		-5.202040	
21408207	rs2248932	Systemic Lupus Erythematosus|Autoantibody		-5.568636	
21297633	rs10761659	Ulcerative Colitis		-21.359519	
19798445	rs2351791	Sphingolipid		-11.537602	
23636237	rs16993715	Analysis		-5.087778	
23565137	rs1273007	Late-Onset Alzheimer’s Disease		-5.511449	
23636237	rs1667320	Analysis		-6.903090	
19197348	rs2071523	Complex Disease		-8.408935	
22470424	rs11688631	Amyotrophic Lateral Sclerosis		-5.346787	
20585627	rs3778607	Common Traits	Freckling	-1000.000000	
23251661	rs40357	Childhood Obesity|Childhood	Height change (cm/y)	-7.347754	
19772629	rs6936388	Parkinson Disease|Onset		-5.036212	
23509613	rs674313	Antiphospholipid Antibodies		-1000.000000	
23209447	rs417162	I Antigen|Nasopharyngeal Carcinoma		-10.978811	
23593239	rs7904494	Self-Employment		-5.171340	
23593239	rs3847697	Self-Employment		-5.168130	
24571439	rs1994882	Specific Language Impairment|Genotype Effects		-5.806875	
23958962	rs34831910	Cocaine Dependence		-6.168770	
23703922	rs4643800	Uric Acid Levels		-10.069051	
22570697	rs3905495	Multiple Sclerosis		-7.322393	
24483146	rs427498	Biomarkers		-5.505845	
25742292	rs7036692	Parity		-5.164309	
23958962	rs59955083	Cocaine Dependence		-6.246417	
20442857	rs9369631	Phospholipase A		-15.886057	
19557197	rs4420638	Distribution|Adiposity|Waist Circumference		-5.443697	
23870195	rs10511701	Coronary Artery|Coronary Artery Calcification		-15.348722	
24025145	rs1530357	Chemotherapy-Induced Alopecia|Breast Cancer		-5.367543	
25188341	rs983392	Dementias|Alzheimer's Disease		-15.214670	
21909115	rs17249754	Cardiovascular Disease|Blood Pressure		-17.744727	
24999842	Rs8081319	Celiac Disease|Celiac		-6.077794	
24483146	rs2653165	Biomarkers		-5.032452	
23900074	rs7726159	Telomere Length|Cancer		-16.330683	
22452962	rs10411161	Breast Cancer		-5.154902	
24999842	rs169858	Celiac Disease|Celiac		-6.896196	
22470424	rs6075165	Amyotrophic Lateral Sclerosis		-5.420216	
18483556	rs11636232	Hair Color|Skin Pigmentation		-11.677781	
21552555	rs8050136	Obesity|Obesity-Related Traits		-11.326979	
21779176	rs2116050	Restless Legs Syndrome		-9.316053	
23056639	rs7586	Lectin		-5.108463	
24836286	rs7014346	Colorectal Cancer		-7.707744	
23646285	rs2134333	Hypersomnia		-5.701147	
24625756	rs2433610	Intermediate Phenotypes		-11.045757	
23509613	rs2395357	Antiphospholipid Antibodies		-1000.000000	
25310577	rs9415635	Acute Lymphoblastic Leukemia|Childhood		-8.528708	
24740154	rs7514323	Prostate Cancer|Early-Onset		-5.494850	
25742292	rs3801153	Parity		-5.285670	
19936222	rs2909207	Cholesterol|Plasma Lipoprotein Size		-8.769551	
23509962	rs10771022	Venous Thrombosis		-1000.000000	
23708191	rs6824295	Congenital Heart Disease|Atrial Septal Defect		-9.011887	
22044751	rs11099681	Chronic Kidney Disease		-5.236572	
20953186	rs13210247	Psoriasis|Psoriatic Arthritis		-7.826814	
21738487	rs17329669	Parkinson's Disease		-1000.000000	
25742292	rs4687410	Parity		-5.175224	
24009623	rs4148330	Biomarker		-5.008774	
24999842	rs1738074	Celiac Disease|Celiac		-7.468521	
24379826	rs6449213	Serum Uric Acid Levels		-5.795880	
18840781	rs1217407	Type 1 Diabetes		-9.769551	
20442857	rs9296505	Phospholipase A		-11.136677	
23326239	rs2227139	Antibodies|Epstein-Barr Virus Nuclear Antigen		-8.283997	
23703922	rs4698050	Uric Acid Levels		-9.913640	
21347282	rs9306885	Coronary Heart Disease	LDL-C	-7.769551	
24586186	rs3764913	Metabolic Traits|Metabolite-Disease	Unknown	-18.537602	
23593239	rs3742467	Self-Employment		-5.040482	
25188341	rs35349669	Dementias|Alzheimer's Disease		-7.494850	
22470424	rs12327672	Amyotrophic Lateral Sclerosis		-5.602060	
23509613	rs17840186	Antiphospholipid Antibodies		-1000.000000	
23544013	rs11196175	Breast Cancer|Breast Ovarian Cancer|Carriers		-6.408935	
23593239	rs562487	Self-Employment		-5.347754	
23472185	rs1378321	Multiple Sclerosis|Oligoclonal Band		-5.744727	
21827660	rs501700	Increased Disease Risk		-6.148742	
23259602	rs788911	Dental Caries		-5.835647	
19300500	rs1017444	Chronic Obstructive Pulmonary Disease Copd|Pulmonary Function		-5.505845	
23382691	rs4917014	Immunoglobulin G|Human Immunoglobulin|-Glycosylation		-22.522879	
23583980	rs35705950	Pulmonary Fibrosis		-94.142065	
20038947	rs7151193	Major Depression		-5.232844	
21379329	rs7814569	Late-Onset Alzheimer's Disease		-5.928118	
19961619	rs7843085	Respiratory|Atopy		-6.405607	
19503597	rs942379	Uric Acid		-7.649752	
22792070	rs2908007	Bone Mineral Density|Bone|Osteoporotic Fracture		-7.320572	
21437268	rs1431918	Cancers|Conducted|Upper Aerodigestive Tract		-5.154902	
22792070	rs2908004	Bone Mineral Density|Bone|Osteoporotic Fracture		-26.779892	
22085899	rs2417940	Bilirubin Levels		-16.616185	
19197348	rs1588635	Complex Disease	Thyroid Stimulating Hormone	-5.408935	
25526632	rs10457678	Breast Cancer		-5.027797	
20066028	rs9863761	Serum Cholesterol Levels		-5.283997	
23382691	rs7805803	Immunoglobulin G|Human Immunoglobulin|-Glycosylation		-5.045757	
25241909	rs117455145	Chronic Obstructive Pulmonary Disease|Chronic Bronchitis		-9.070581	
23509962	rs6858430	Venous Thrombosis		-1000.000000	
25367360	rs1878856	Astigmatism|Refractive Error		-5.448550	
22452962	rs2180341	Breast Cancer		-7.522879	
24513273	rs1394125	Serum Uric Acid		-12.602060	
21738480	rs1991866	Cell Phenotypes|White Blood Cell	Monocytes	-18.747147	
20661308	rs13203335	Serum Calcium		-6.327902	
20169177	rs2736340	Systemic Lupus Erythematosus		-5.067526	
24376456	rs2278075	Blood Pressure	Cardiovascular disease	-8.301030	
24513273	rs12129861	Serum Uric Acid		-8.571865	
21390209	rs643629	Late-Onset Alzheimer's Disease		-5.000869	
22511988	rs11690786	Cell-Free Dna|Cardiovascular		-16.014574	
23636237	rs1549309	Analysis		-5.607303	
21750679	rs9855622	Systemic Sclerosis		-5.785156	
18604267	rs2116941	Antigen|Icam-1		-10.508638	
22470424	rs6746842	Amyotrophic Lateral Sclerosis		-5.397940	
23636237	rs12156272	Analysis		-5.252588	
23509962	rs1204660	Venous Thrombosis		-1000.000000	
21347282	rs7903146	Coronary Heart Disease	Type-2 diabetes	-6.455932	
22267201	rs7606918	Age Menopause		-7.539102	
22889924	rs13063502	Tourette Syndrome		-5.047692	
21408207	rs10036748	Systemic Lupus Erythematosus|Autoantibody		-5.602060	
24483146	rs11636687	Biomarkers		-5.653647	
22452962	rs1562430	Breast Cancer		-6.221849	
21602797	rs11032829	Cystic Fibrosis|Lung Disease		-5.640165	
24871463	rs12259	Systemic Lupus Erythematosus Sle		-5.468521	
20339536	rs7633531	Lipid-Lowering Response|Response Statins		-6.853872	
20729852	rs4460629	Esophageal Squamous Cell Carcinoma|Gastric Adenocarcinoma		-6.472370	
18483556	rs4785763	Hair Color|Skin Pigmentation		-23.244125	
22570627	rs2117760	Primary Open-Angle Glaucoma|Intraocular Pressure		-5.387216	
22344219	rs574367	Body Mass Index		-19.023650	
23509613	rs2857210	Antiphospholipid Antibodies		-1000.000000	
22452962	rs9498283	Breast Cancer		-5.275724	
22570617	rs2151280	Optic Nerve|Glaucoma		-9.368556	
21379329	rs7007878	Late-Onset Alzheimer's Disease		-5.185087	
19056611	rs7132840	Type 2 Diabetes		-7.657577	
24625756	rs4363	Intermediate Phenotypes		-13.096910	
25742292	rs510579	Parity		-5.254145	
20038947	rs7249956	Major Depression		-5.090979	
20661308	rs6427310	Serum Calcium		-5.293282	
23958962	rs1757939	Cocaine Dependence		-6.103474	
19812673	rs7766973	Autism		-6.167491	
22470424	rs6816453	Amyotrophic Lateral Sclerosis		-5.193820	
22216198	rs1607504	Protein C	Total protein s	-5.084600	
23958962	rs4861386	Cocaine Dependence		-6.078314	
19197348	rs693	Complex Disease		-6.698970	
23041239	rs17696736	Ischaemic Stroke		-7.224026	
19197348	rs12539695	Complex Disease	Thyroid Stimulating Hormone	-5.251812	
24513273	rs10480300	Serum Uric Acid		-8.387216	
20932310	rs11015839	Τ Protein Levels		-6.104025	
24166486	rs2280550	Schizophrenia		-7.420216	
21876539	rs6495122	Cyp1A2		-7.085128	
21379329	rs10489216	Late-Onset Alzheimer's Disease		-6.073658	
25742292	rs561155	Parity		-5.118045	
23738518	rs11666805	Reading|Language		-5.243364	
20838585	rs3793275	Cardiovascular Disease	glucose	-6.244125	
23886662	rs13199524	Psoriasis|Atopic Dermatitis|Asthma		-11.096367	
19772629	rs676495	Parkinson Disease|Onset		-5.040959	
18941528	rs1327328	Multiple Sclerosis		-14.723538	
18823527	Rs1911014	Late-Onset Alzheimer's Disease		-5.448550	
23636237	rs2609186	Analysis		-6.003051	
24483146	rs2274870	Biomarkers		-5.363512	
23966867	rs7296740	Body Fat Distribution	WHR_men	-5.431798	
20585627	rs1806319	Common Traits	Green eyes	-1000.000000	
19343178	rs3125945	Stature		-5.408935	
23738518	rs7202575	Reading|Language		-6.041914	
23382691	rs1847472	Immunoglobulin G|Human Immunoglobulin|-Glycosylation		-8.301030	
25367360	rs6997378	Astigmatism|Refractive Error		-5.305395	
22570697	rs2517646	Multiple Sclerosis		-10.709965	
24892410	rs17338512	Onset|Hypertension|Cardiovascular Events	Nighttime pressure	-5.272459	
19197348	rs2282978	Complex Disease	Height	-8.008774	
23472185	rs1455158	Multiple Sclerosis|Oligoclonal Band		-5.638272	
23041239	rs12703165	Ischaemic Stroke		-6.249492	
24094242	rs16856332	Serum Alkaline Phosphatase Levels		-8.795880	
21738487	rs1994090	Parkinson's Disease		-1000.000000	
19557197	rs17201502	Distribution|Adiposity|Waist Circumference		-5.376751	
19915575	rs11931074	Parkinson’s Disease		-13.790485	
25241909	rs2904259	Chronic Obstructive Pulmonary Disease|Chronic Bronchitis		-8.204120	
20585627	rs2240204	Common Traits	Eye color	-1000.000000	
23703922	rs11599917	Uric Acid Levels		-5.966576	
25188341	rs11218343	Dementias|Alzheimer's Disease		-14.013228	
20585627	rs1597196	Common Traits	Eye color	-1000.000000	
24094242	rs6911965	Serum Alkaline Phosphatase Levels		-10.671620	
24376798	rs1130380	Chronic Hepatitis C		-5.471083	
24940741	rs7453920	Infection		-5.034328	
19197348	rs17711796	Complex Disease		-5.136677	
22792070	rs3779381	Bone Mineral Density|Bone|Osteoporotic Fracture		-22.698970	
23307926	rs2303369	Menopause		-11.638272	
21379329	rs2673604	Late-Onset Alzheimer's Disease		-5.585027	
23118974	rs886890	Pigmentation|Skin	Eye C'	-5.247952	
18840781	rs706779	Type 1 Diabetes		-7.030118	
23382691	rs16861329	Immunoglobulin G|Human Immunoglobulin|-Glycosylation		-7.522879	
22452962	rs10995190	Breast Cancer		-14.301030	
25742292	rs7919841	Parity		-5.177832	
21437268	rs7924284	Cancers|Conducted|Upper Aerodigestive Tract		-5.096910	
24009623	rs17664713	Biomarker		-5.327902	
